#arglist fromdate=20130530 untillane=31 maxdist=24395 totime=1100 mindist=22400 key=480 reliable= todate=20130530 direction=R retrieve=Submit query format= fromtime=1000 fromlane=0 aggregate=5 dvkletter= roadnumber=16
#### Begin of results ####

10D01003A000D0070307 23200m W- _ 1 20130530 10:30 y 70 102 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:35 y 69 105 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:40 y 68 106 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:45 y 68 105 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:50 y 47 107 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:55 y 58 106 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 11:00 y 55 104 1 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:00 y 119 91 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:05 y 112 94 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:10 y 115 92 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:15 y 107 92 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:20 y 97 94 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:25 y 107 92 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:30 y 115 90 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:35 y 113 91 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:40 y 111 93 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:45 y 107 94 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:50 y 91 92 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 10:55 y 110 93 2 BLK
10D01003A000D007030B 23200m W- _ 1 20130530 11:00 y 110 90 2 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:00 y 49 116 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:05 y 50 118 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:10 y 57 115 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:15 y 48 115 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:20 y 37 115 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:25 y 42 117 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:30 y 59 116 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:35 y 52 115 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:40 y 47 119 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:45 y 31 116 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:50 y 26 118 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 10:55 y 47 120 1 BLK
10D01003AC00D0070007 23500m R- _ 1 20130530 11:00 y 45 117 1 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:00 y 122 102 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:05 y 144 102 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:10 y 136 103 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:15 y 119 103 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:20 y 140 102 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:25 y 124 102 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:30 y 121 102 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:35 y 117 104 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:40 y 117 103 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:45 y 109 104 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:50 y 112 103 2 BLK
10D01003AC00D007000B 23500m R- _ 1 20130530 10:55 y 130 102 2 BLK
