3190,2009-05-13 17:02:00,1,26,85
3190,2009-05-13 17:03:00,1,19,82
3190,2009-05-13 17:04:00,1,27,85
3190,2009-05-13 17:05:00,1,32,79
3190,2009-05-13 17:06:00,1,28,88
3190,2009-05-13 17:07:00,1,28,88
3190,2009-05-13 17:08:00,1,21,91
3190,2009-05-13 17:09:00,1,20,93
3190,2009-05-13 17:10:00,1,24,85
3190,2009-05-13 17:11:00,1,22,89
3190,2009-05-13 17:12:00,1,24,90
3190,2009-05-13 17:13:00,1,23,88
3190,2009-05-13 17:14:00,1,26,81
3190,2009-05-13 17:15:00,1,28,89
3190,2009-05-13 17:16:00,1,32,82
3190,2009-05-13 17:17:00,1,24,91
3190,2009-05-13 17:18:00,1,28,87
3190,2009-05-13 17:19:00,1,23,95
3190,2009-05-13 17:20:00,1,23,88
3190,2009-05-13 17:21:00,1,31,84
3190,2009-05-13 17:22:00,1,24,90
3190,2009-05-13 17:23:00,1,24,83
3190,2009-05-13 17:24:00,1,24,83
3190,2009-05-13 17:25:00,1,25,89
3190,2009-05-13 17:26:00,1,27,85
3190,2009-05-13 17:27:00,1,26,89
3190,2009-05-13 17:28:00,1,26,87
3190,2009-05-13 17:29:00,1,24,86
3190,2009-05-13 17:30:00,1,22,88
3190,2009-05-13 17:31:00,1,27,90
3190,2009-05-13 17:32:00,1,22,88
3190,2009-05-13 17:33:00,1,29,84
3190,2009-05-13 17:34:00,1,22,93
3190,2009-05-13 17:35:00,1,32,87
3190,2009-05-13 17:36:00,1,26,80
3190,2009-05-13 17:37:00,1,25,85
3190,2009-05-13 17:38:00,1,27,89
3190,2009-05-13 17:39:00,1,29,88
3190,2009-05-13 17:40:00,1,24,86
3190,2009-05-13 17:41:00,1,28,86
3190,2009-05-13 17:42:00,1,21,91
3190,2009-05-13 17:43:00,1,25,94
3190,2009-05-13 17:44:00,1,22,95
3190,2009-05-13 17:45:00,1,26,83
3190,2009-05-13 17:46:00,1,29,88
3190,2009-05-13 17:47:00,1,24,92
3190,2009-05-13 17:48:00,1,25,81
3190,2009-05-13 17:49:00,1,22,83
3190,2009-05-13 17:50:00,1,21,83
3190,2009-05-13 17:51:00,1,22,83
3190,2009-05-13 17:52:00,1,16,91
3190,2009-05-13 17:53:00,1,30,85
3190,2009-05-13 17:54:00,1,22,90
3190,2009-05-13 17:55:00,1,21,83
3190,2009-05-13 17:56:00,1,22,85
3190,2009-05-13 17:57:00,1,19,95
3190,2009-05-13 17:58:00,1,23,86
3190,2009-05-13 17:59:00,1,26,88
3190,2009-05-13 18:00:00,1,18,92
3190,2009-05-13 18:01:00,1,24,93
3190,2009-05-13 18:02:00,1,22,90
3190,2009-05-13 18:03:00,1,26,89
3190,2009-05-13 18:04:00,1,26,90
3190,2009-05-13 18:05:00,1,27,89
3190,2009-05-13 18:06:00,1,19,97
3190,2009-05-13 18:07:00,1,22,92
3190,2009-05-13 18:08:00,1,15,92
3190,2009-05-13 18:09:00,1,26,89
3190,2009-05-13 18:10:00,1,19,84
3190,2009-05-13 18:11:00,1,20,86
3190,2009-05-13 18:12:00,1,22,90
3190,2009-05-13 18:13:00,1,21,88
3190,2009-05-13 18:14:00,1,23,90
3190,2009-05-13 18:15:00,1,22,87
3190,2009-05-13 18:16:00,1,18,90
3190,2009-05-13 18:17:00,1,22,88
3190,2009-05-13 18:18:00,1,16,92
3190,2009-05-13 18:19:00,1,19,97
3190,2009-05-13 18:20:00,1,17,90
3190,2009-05-13 18:21:00,1,19,96
3190,2009-05-13 18:22:00,1,24,91
3190,2009-05-13 18:23:00,1,25,88
3190,2009-05-13 18:24:00,1,21,94
3190,2009-05-13 18:25:00,1,15,94
3190,2009-05-13 18:26:00,1,15,90
3190,2009-05-13 18:27:00,1,22,95
3190,2009-05-13 18:28:00,1,19,89
3190,2009-05-13 18:29:00,1,18,96
3190,2009-05-13 18:30:00,1,17,94
3190,2009-05-13 18:31:00,1,20,97
3190,2009-05-13 18:32:00,1,15,89
3190,2009-05-13 18:33:00,1,14,92
3190,2009-05-13 18:34:00,1,17,94
3190,2009-05-13 18:35:00,1,13,90
3190,2009-05-13 18:36:00,1,22,93
3190,2009-05-13 18:37:00,1,17,86
3190,2009-05-13 18:38:00,1,16,92
3190,2009-05-13 18:39:00,1,12,94
3190,2009-05-13 18:40:00,1,22,92
3190,2009-05-13 18:41:00,1,12,99
3190,2009-05-13 18:42:00,1,18,98
3190,2009-05-13 18:43:00,1,19,95
3190,2009-05-13 18:44:00,1,13,103
3190,2009-05-13 18:45:00,1,16,92
3190,2009-05-13 18:46:00,1,19,95
3190,2009-05-13 18:47:00,1,18,94
3190,2009-05-13 18:48:00,1,13,95
3190,2009-05-13 18:49:00,1,18,97
